AGENCY_CODE,LABM_CODE,LABP_CODE,LABMT_CODE,LABM_NAME,LABM_SHORT_NAME,LABM_SHORT_NAME_Orig,LABM_REF,LABM_MASK,LABM_UNITS,LABM_LOW_VALUE,LABM_HIGH_VALUE,est_type
999,PWS20-63,PSA,P10.26,20-63 micron fraction (%) - Wet Sieving after chemical dispersion,2000 micron,2000 micron,CSIRO,,%,,,
999,PWS212-425,PSA,P10.28,212-425 micron fraction (%) - Wet Sieving after chemical dispersion,2000 micron,2000 micron,CSIRO,,%,,,
999,PWS425-1mm,PSA,P10.29,425-1000  micron fraction (%) - Wet Sieving after chemical dispersion,2000 micron,2000 micron,CSIRO,,%,,,
999,PWS63-212,PSA,P10.27,63-212 micron fraction (%) - Wet Sieving after chemical dispersion,2000 micron,2000 micron,CSIRO,,%,,,
303,s-23F,,,TAA - calculated as equivalent pyrite S%,TAA - pyrite equiv,TAA - pyrite equiv,,,,,,
303,s-23G,,,TPA - calculated as equivalent pyrite S%,TPA - pyrite equiv,TPA - pyrite equiv,,,,,,
303,s-23H,,,TSA - calculated as equivalent pyrite S%,TSA - pyrite equiv,TSA - pyrite equiv,,,,,,
303,s-23R,,,Residual acid extractable S after peroxide expressed in % pyrite S,RAS - pyrite equiv,RAS - pyrite equiv,,,,,,
999,TE_CD_AL,TOTAL_ELEMENTS,TE.036,Total Element Al - by Citrate/Dithionite Extraction,Total Al,Total Al,CSIRO,,,,,
999,TE_CD_CA,TOTAL_ELEMENTS,TE.031,Total Element Ca - by Citrate/Dithionite Extraction,Total Ca,Total Ca,CSIRO,,,,,
999,TE_CD_MG,TOTAL_ELEMENTS,TE.032,Total Element Mg - by Citrate/Dithionite Extraction,Total Mg,Total Mg,CSIRO,,,,,
999,TE_CD_NA,TOTAL_ELEMENTS,TE.034,Total Element Na - by Citrate/Dithionite Extraction,Total Na,Total Na,CSIRO,,,,,
999,TE_CD_SI02,TOTAL_ELEMENTS,TE.035,Total Element SiO2 - by Citrate/Dithionite Extraction,Total SiO2,Total SiO2,CSIRO,,,,,
999,TE_CD_TI02,TOTAL_ELEMENTS,TE.033,Total Element TiO2 - by Citrate/Dithionite Extraction,Total TiO2,Total TiO2,CSIRO,,,,,
999,TE_HF+_MG,TOTAL_ELEMENTS,TE.012,Total Element Mg - by HF/HClO4 Digest,Total Mg,Total Mg,CSIRO,,,,,
999,TE_HF+AL,TOTAL_ELEMENTS,TE.016,Total Element Al - by HF/HClO4 Digest,Total Al,Total Al,CSIRO,,,,,
999,TE_HF+CA,TOTAL_ELEMENTS,TE.011,Total Element Ca - by HF/HClO4 Digest,Total Ca,Total Ca,CSIRO,,,,,
999,TE_HF+NA,TOTAL_ELEMENTS,TE.014,Total Element Na - by HF/HClO4 Digest,Total Na,Total Na,CSIRO,,,,,
999,TE_HF+SIO2,TOTAL_ELEMENTS,TE.015,Total Element SiO2 - by HF/HClO4 Digest,Total SiO2,Total SiO2,CSIRO,,,,,
999,TE_HF+TIO2,TOTAL_ELEMENTS,TE.013,Total Element TiO2 - by HF/HClO4 Digest,Total TiO2,Total TiO2,CSIRO,,,,,
999,TE_NR_AL,TOTAL_ELEMENTS,TE.046,Total Element Al - Not recorded,Total Al,Total Al,CSIRO,,,,,
501,TE_NR_AL2O,,,,,,,,,,,
999,TE_NR_CA,TOTAL_ELEMENTS,TE.041,Total Element Ca - Not recorded,Total Ca,Total Ca,CSIRO,,,,,
501,TE_NR_FE20,,,,,,,,,,,
999,TE_NR_MG,TOTAL_ELEMENTS,TE.042,Total Element Mg - Not recorded,Total Mg,Total Mg,CSIRO,,,,,
999,TE_NR_NA,TOTAL_ELEMENTS,TE.044,Total Element Na - Not recorded,Total Na,Total Na,CSIRO,,,,,
999,TE_NR_SI02,TOTAL_ELEMENTS,TE.045,Total Element SiO2 - Not recorded,Total SiO2,Total SiO2,CSIRO,,,,,
999,TE_NR_TI02,TOTAL_ELEMENTS,TE.043,Total Element TiO2 - Not recorded,Total TiO2,Total TiO2,CSIRO,,,,,
999,TE_XRF_MG,TOTAL_ELEMENTS,TE.022,Total Element Mg - By XRF,Total Mg,Total Mg,CSIRO,,,,,
999,TE_XRFAL,TOTAL_ELEMENTS,TE.026,Total Element Al - By XRF,Total Al,Total Al,CSIRO,,,,,
999,TE_XRFCA,TOTAL_ELEMENTS,TE.021,Total Element Ca - By XRF,Total Ca,Total Ca,CSIRO,,,,,
999,TE_XRFNA,TOTAL_ELEMENTS,TE.024,Total Element Na - By XRF,Total Na,Total Na,CSIRO,,,,,
999,TE_XRFSI02,TOTAL_ELEMENTS,TE.025,Total Element SiO2 - By XRF,Total SiO2,Total SiO2,CSIRO,,,,,
999,TE_XRFTIO2,TOTAL_ELEMENTS,TE.023,Total Element TiO2 - By XRF,Total TiO2,Total TiO2,CSIRO,,,,,
999,XRD_C_Ab,CLAY_MINERAL,XRD,Amphibole - X-Ray Diffraction,Amphibole,Amphibole,CSIRO,,,,,
999,XRD_C_Ah,CLAY_MINERAL,XRD,Allophane - X-Ray Diffraction,Allophane,Allophane,CSIRO,,,,,
999,XRD_C_An,CLAY_MINERAL,XRD,Anatase - X-Ray Diffraction,Anatase,Anatase,CSIRO,,,,,
999,XRD_C_Ap,CLAY_MINERAL,XRD,Apatite - X-Ray Diffraction,Apatite,Apatite,CSIRO,,,,,
999,XRD_C_Arg,CLAY_MINERAL,XRD,Argonite - X-Ray Diffraction,Argonite,Argonite,CSIRO,,,,,
999,XRD_C_At,CLAY_MINERAL,XRD,Alunite - X-Ray Diffraction,Alunite,Alunite,CSIRO,,,,,
999,XRD_C_Bd,CLAY_MINERAL,XRD,Beidellite - X-Ray Diffraction,Beidellite,Beidellite,CSIRO,,,,,
999,XRD_C_Bm,CLAY_MINERAL,XRD,Boehmite - X-Ray Diffraction,Boehmite,Boehmite,CSIRO,,,,,
999,XRD_C_Bt,CLAY_MINERAL,XRD,Biotite - X-Ray Diffraction,Biotite,Biotite,CSIRO,,,,,
999,XRD_C_Cb,CLAY_MINERAL,XRD,Cristobalite - X-Ray Diffraction,Cristobalite,Cristobalite,CSIRO,,,,,
999,XRD_C_Ch,CLAY_MINERAL,XRD,Chlorite - X-Ray Diffraction,Chlorite,Chlorite,CSIRO,,,,,
999,XRD_C_Ch2,CLAY_MINERAL,XRD,Chloritized 2:1 minerals - X-Ray Diffraction,Chloritized 2:1,Chloritized 2:1,CSIRO,,,,,
999,XRD_C_Crn,CLAY_MINERAL,XRD,Corondum - X-Ray Diffraction,Corondum,Corondum,CSIRO,,,,,
999,XRD_C_Ct,CLAY_MINERAL,XRD,Calcite - X-Ray Diffraction,Calcite,Calcite,CSIRO,,,,,
999,XRD_C_Dr,CLAY_MINERAL,XRD,Dravite - X-Ray Diffraction,Dravite,Dravite,CSIRO,,,,,
999,XRD_C_Dt,CLAY_MINERAL,XRD,Dolomite - X-Ray Diffraction,Dolomite,Dolomite,CSIRO,,,,,
999,XRD_C_Fd,CLAY_MINERAL,XRD,Feldspar - X-Ray Diffraction,Feldspar,Feldspar,CSIRO,,,,,
999,XRD_C_Fh,CLAY_MINERAL,XRD,Ferrihydrite - X-Ray Diffraction,Ferrihydrite,Ferrihydrite,CSIRO,,,,,
999,XRD_C_Fl,CLAY_MINERAL,XRD,Flourite - X-Ray Diffraction,Flourite,Flourite,CSIRO,,,,,
999,XRD_C_Fo,CLAY_MINERAL,XRD,Feroxyhite - X-Ray Diffraction,Feroxyhite,Feroxyhite,CSIRO,,,,,
999,XRD_C_Gb,CLAY_MINERAL,XRD,Gibbsite - X-Ray Diffraction,Gibbsite,Gibbsite,CSIRO,,,,,
999,XRD_C_Gl,CLAY_MINERAL,XRD,Glauconite - X-Ray Diffraction,Glauconite,Glauconite,CSIRO,,,,,
999,XRD_C_Gt,CLAY_MINERAL,XRD,Geothite - X-Ray Diffraction,Geothite,Geothite,CSIRO,,,,,
999,XRD_C_Gy,CLAY_MINERAL,XRD,Gypsum - X-Ray Diffraction,Gypsum,Gypsum,CSIRO,,,,,
999,XRD_C_Hl,CLAY_MINERAL,XRD,Halite - X-Ray Diffraction,Halite,Halite,CSIRO,,,,,
999,XRD_C_Hm,CLAY_MINERAL,XRD,Hematite - X-Ray Diffraction,Hematite,Hematite,CSIRO,,,,,
999,XRD_C_Hn,CLAY_MINERAL,XRD,Huntite - X-Ray Diffraction,Huntite,Huntite,CSIRO,,,,,
999,XRD_C_Ht0,CLAY_MINERAL,XRD,Halloysite (10 A`) - X-Ray Diffraction,Halloysite (10 A`),Halloysite (10 A`),CSIRO,,,,,
999,XRD_C_Ht7,CLAY_MINERAL,XRD,Halloysite (7 A`) - X-Ray Diffraction,Halloysite (7 A`),Halloysite (7 A`),CSIRO,,,,,
999,XRD_C_Ig,CLAY_MINERAL,XRD,Imogolite - X-Ray Diffraction,Imogolite,Imogolite,CSIRO,,,,,
999,XRD_C_Il,CLAY_MINERAL,XRD,Illite - X-Ray Diffraction,Illite,Illite,CSIRO,,,,,
999,XRD_C_Im,CLAY_MINERAL,XRD,Ilmenite - X-Ray Diffraction,Ilmenite,Ilmenite,CSIRO,,,,,
999,XRD_C_Is,CLAY_MINERAL,XRD,Interstratified clay minerals - X-Ray Diffraction,Interstratified clay,Interstratified clay,CSIRO,,,,,
999,XRD_C_Jr,CLAY_MINERAL,XRD,Jarosite - X-Ray Diffraction,Jarosite,Jarosite,CSIRO,,,,,
999,XRD_C_K2O,CLAY_MINERAL,XRD,K2O - X-Ray Diffraction or Clay Fraction (air dry),K2O,K2O,CSIRO,,,,,
999,XRD_C_Ka,CLAY_MINERAL,XRD,Kaolin - X-Ray Diffraction,Kaolin,Kaolin,CSIRO,,,,,
999,XRD_C_Kt,CLAY_MINERAL,XRD,Kaolinite - X-Ray Diffraction,Kaolinite,Kaolinite,CSIRO,,,,,
999,XRD_C_Lp,CLAY_MINERAL,XRD,Lepidocrosite - X-Ray Diffraction,Lepidocrosite,Lepidocrosite,CSIRO,,,,,
999,XRD_C_Mh,CLAY_MINERAL,XRD,Meghemite - X-Ray Diffraction,Meghemite,Meghemite,CSIRO,,,,,
999,XRD_C_Mi,CLAY_MINERAL,XRD,Mica - X-Ray Diffraction,Mica,Mica,CSIRO,,,,,
303,XRD_C_MIN_,,,Exchange Capacity - Minerology,CEC,CEC,,,,,,
999,XRD_C_Mm,CLAY_MINERAL,XRD,Montmorillonite - X-Ray Diffraction,Montmorillonite,Montmorillonite,CSIRO,,,,,
999,XRD_C_Ms,CLAY_MINERAL,XRD,Magnesite - X-Ray Diffraction,Magnesite,Magnesite,CSIRO,,,,,
999,XRD_C_Mt,CLAY_MINERAL,XRD,Magnetite - X-Ray Diffraction,Magnetite,Magnetite,CSIRO,,,,,
999,XRD_C_Mu,CLAY_MINERAL,XRD,Muscovite - X-Ray Diffraction,Muscovite,Muscovite,CSIRO,,,,,
999,XRD_C_Mz,CLAY_MINERAL,XRD,Monozite - X-Ray Diffraction,Monozite,Monozite,CSIRO,,,,,
999,XRD_C_Nt,CLAY_MINERAL,XRD,Nontronite - X-Ray Diffraction,Nontronite,Nontronite,CSIRO,,,,,
999,XRD_C_Ol,CLAY_MINERAL,XRD,Olivine - X-Ray Diffraction,Olivine,Olivine,CSIRO,,,,,
999,XRD_C_Or,CLAY_MINERAL,XRD,Orthoclase - X-Ray Diffraction,Orthoclase,Orthoclase,CSIRO,,,,,
999,XRD_C_Pg,CLAY_MINERAL,XRD,Plagioclase - X-Ray Diffraction,Plagioclase,Plagioclase,CSIRO,,,,,
999,XRD_C_Pk,CLAY_MINERAL,XRD,Palygorskite - X-Ray Diffraction,Palygorskite,Palygorskite,CSIRO,,,,,
999,XRD_C_Pl,CLAY_MINERAL,XRD,Plombogummite - X-Ray Diffraction,Plombogummite,Plombogummite,CSIRO,,,,,
999,XRD_C_Pp,CLAY_MINERAL,XRD,Phlogopite - X-Ray Diffraction,Phlogopite,Phlogopite,CSIRO,,,,,
999,XRD_C_Ps,CLAY_MINERAL,XRD,Pseudorutile - X-Ray Diffraction,Pseudorutile,Pseudorutile,CSIRO,,,,,
999,XRD_C_Px,CLAY_MINERAL,XRD,Pyroxene - X-Ray Diffraction,Pyroxene,Pyroxene,CSIRO,,,,,
999,XRD_C_Py,CLAY_MINERAL,XRD,Pyrophyllite - X-Ray Diffraction,Pyrophyllite,Pyrophyllite,CSIRO,,,,,
999,XRD_C_Qz,CLAY_MINERAL,XRD,Quartz - X-Ray Diffraction,Quartz,Quartz,CSIRO,,,,,
999,XRD_C_Rt,CLAY_MINERAL,XRD,Rutile - X-Ray Diffraction,Rutile,Rutile,CSIRO,,,,,
999,XRD_C_Sd,CLAY_MINERAL,XRD,Siderite - X-Ray Diffraction,Siderite,Siderite,CSIRO,,,,,
999,XRD_C_Sl,CLAY_MINERAL,XRD,Saponite - X-Ray Diffraction,Saponite,Saponite,CSIRO,,,,,
999,XRD_C_Sp,CLAY_MINERAL,XRD,Saponite - X-Ray Diffraction,Saponite,Saponite,CSIRO,,,,,
999,XRD_C_Spn,CLAY_MINERAL,XRD,Sphene - X-Ray Diffraction,Sphene,Sphene,CSIRO,,,,,
999,XRD_C_Srp,CLAY_MINERAL,XRD,Serpentine - X-Ray Diffraction,Serpentine,Serpentine,CSIRO,,,,,
999,XRD_C_St,CLAY_MINERAL,XRD,Smectite - X-Ray Diffraction,Smectite,Smectite,CSIRO,,,,,
999,XRD_C_Tc,CLAY_MINERAL,XRD,Talc - Tourmaline - X-Ray Diffraction,Talc - Tourmaline,Talc - Tourmaline,CSIRO,,,,,
999,XRD_C_Tr,CLAY_MINERAL,XRD,Tridymite - X-Ray Diffraction,Tridymite,Tridymite,CSIRO,,,,,
999,XRD_C_Un,CLAY_MINERAL,XRD,Unidentified - X-Ray Diffraction,Unidentified,Unidentified,CSIRO,,,,,
999,XRD_C_Vm,CLAY_MINERAL,XRD,Vermiculte - X-Ray Diffraction,Vermiculte,Vermiculte,CSIRO,,,,,
999,XRD_C_Zi,CLAY_MINERAL,XRD,Zircon - X-Ray Diffraction,Zircon,Zircon,CSIRO,,,,,
999,XRD_C_Zt,CLAY_MINERAL,XRD,Zeolite - X-Ray Diffraction,Zeolite,Zeolite,CSIRO,,,,,
